Timestamp,pH_Value,Scrubber_ID,Quality_Flag
2026-06-25,11.72,SCB-301,Good
2026-06-26,11.8,SCB-301,Good
2026-06-27,11.68,SCB-301,Good
2026-06-28,11.58,SCB-301,Good
2026-06-29,11.51,SCB-301,Good
2026-06-30,11.5,SCB-301,Good
2026-01-01,8.15,SCB-302,Good
2026-01-02,8.15,SCB-302,Good
2026-01-03,8.15,SCB-302,Good
2026-01-04,8.12,SCB-302,Good
2026-01-05,8.08,SCB-302,Good
2026-01-06,8.0175,SCB-302,Interpolated
2026-01-07,7.955,SCB-302,Interpolated
2026-01-08,7.8925,SCB-302,Interpolated
2026-01-09,7.83,SCB-302,Good
2026-01-10,7.84,SCB-302,Good
2026-01-11,7.83,SCB-302,Good
2026-01-12,7.77,SCB-302,Good
2026-01-13,8.27,SCB-302,Good
2026-01-14,8.34,SCB-302,Good
2026-01-15,8.62,SCB-302,Good
2026-01-16,8.69,SCB-302,Good
2026-01-17,8.36,SCB-302,Good
2026-01-18,8.35,SCB-302,Good
2026-01-19,7.99,SCB-302,Good
2026-01-20,9.01,SCB-302,Good
2026-01-21,8.52,SCB-302,Good
2026-01-22,8.81,SCB-302,Good
2026-01-23,8.53,SCB-302,Good
2026-01-24,8.38,SCB-302,Good
2026-01-25,8.190000000000001,SCB-302,Interpolated
2026-01-26,8.0,SCB-302,Interpolated
2026-01-27,7.8100000000000005,SCB-302,Interpolated
2026-01-28,,SCB-302,Offline
2026-01-29,7.43,SCB-302,Good
2026-01-30,7.46,SCB-302,Good
2026-01-31,7.43,SCB-302,Good
2026-02-01,7.44,SCB-302,Good
2026-02-02,7.48,SCB-302,Good
2026-02-03,7.9,SCB-302,Good
2026-02-04,8.15,SCB-302,Good
2026-02-05,8.36,SCB-302,Good
2026-02-06,8.1,SCB-302,Good
2026-02-07,7.7,SCB-302,Good
2026-02-08,7.78,SCB-302,Good
2026-02-09,7.87,SCB-302,Good
2026-02-10,7.64,SCB-302,Good
2026-02-11,7.3,SCB-302,Good
2026-02-12,6.64,SCB-302,Good
2026-02-13,6.08,SCB-302,Good
2026-02-14,6.93,SCB-302,Good
2026-02-15,6.94,SCB-302,Good
2026-02-16,6.69,SCB-302,Good
2026-02-17,6.46,SCB-302,Good
2026-02-18,6.9,SCB-302,Good
2026-02-19,7.3,SCB-302,Good
2026-02-20,7.51,SCB-302,Good
2026-02-21,7.05,SCB-302,Good
2026-02-22,6.7,SCB-302,Good
2026-02-23,6.65,SCB-302,Good
2026-02-24,7.36,SCB-302,Good
2026-02-25,7.4,SCB-302,Good
2026-02-26,7.38,SCB-302,Good
2026-02-27,7.55,SCB-302,Good
2026-02-28,7.47,SCB-302,Good
2026-03-01,7.12,SCB-302,Good
2026-03-02,7.46,SCB-302,Good
2026-03-03,7.26,SCB-302,Good
2026-03-04,7.06,SCB-302,Good
2026-03-05,7.09,SCB-302,Good
2026-03-06,7.05,SCB-302,Good
2026-03-07,7.06,SCB-302,Good
2026-03-08,7.06,SCB-302,Good
2026-03-09,7.07,SCB-302,Good
2026-03-10,7.06,SCB-302,Good
2026-03-11,7.06,SCB-302,Good
2026-03-12,7.06,SCB-302,Good
2026-03-13,7.06,SCB-302,Good
2026-03-14,7.06,SCB-302,Good
2026-03-15,7.07,SCB-302,Good
2026-03-16,7.05,SCB-302,Good
2026-03-17,7.09,SCB-302,Good
2026-03-18,7.04,SCB-302,Good
2026-03-19,6.99,SCB-302,Good
2026-03-20,6.97,SCB-302,Good
2026-03-21,6.99,SCB-302,Good
2026-03-22,6.97,SCB-302,Good
2026-03-23,6.92,SCB-302,Good
2026-03-24,6.87,SCB-302,Good
2026-03-25,6.835,SCB-302,Interpolated
2026-03-26,6.800000000000001,SCB-302,Interpolated
2026-03-27,6.765000000000001,SCB-302,Interpolated
2026-03-28,6.73,SCB-302,Good
2026-03-29,6.83,SCB-302,Good
2026-03-30,8.52,SCB-302,Good
2026-03-31,8.63,SCB-302,Good
2026-04-01,8.41,SCB-302,Good
2026-04-02,8.36,SCB-302,Good
2026-04-03,8.24,SCB-302,Good
2026-04-04,8.12,SCB-302,Good
2026-04-05,8.25,SCB-302,Good
2026-04-06,8.21,SCB-302,Good
2026-04-07,8.14,SCB-302,Good
2026-04-08,8.1,SCB-302,Good
2026-04-09,8.09,SCB-302,Good
2026-04-10,8.07,SCB-302,Good
2026-04-11,8.04,SCB-302,Good
2026-04-12,8.04,SCB-302,Good
2026-04-13,7.96,SCB-302,Good
2026-04-14,7.97,SCB-302,Good
2026-04-15,7.96,SCB-302,Good
2026-04-16,8.05,SCB-302,Good
2026-04-17,8.09,SCB-302,Good
2026-04-18,8.09,SCB-302,Good
2026-04-19,8.11,SCB-302,Good
2026-04-20,8.08,SCB-302,Good
2026-04-21,8.08,SCB-302,Good
2026-04-22,7.93,SCB-302,Good
2026-04-23,7.81,SCB-302,Good
2026-04-24,7.05,SCB-302,Good
2026-04-25,7.83,SCB-302,Good
2026-04-26,7.88,SCB-302,Interpolated
2026-04-27,7.93,SCB-302,Good
2026-04-28,8.05,SCB-302,Good
2026-04-29,8.26,SCB-302,Good
2026-04-30,8.35,SCB-302,Good
2026-05-01,8.28,SCB-302,Good
2026-05-02,8.1,SCB-302,Good
2026-05-03,8.3,SCB-302,Good
2026-05-04,8.24,SCB-302,Good
2026-05-05,8.03,SCB-302,Good
2026-05-06,8.04,SCB-302,Good
2026-05-07,7.88,SCB-302,Good
2026-05-08,7.62,SCB-302,Good
2026-05-09,7.58,SCB-302,Good
2026-05-10,8.09,SCB-302,Good
2026-05-11,8.19,SCB-302,Good
2026-05-12,8.0,SCB-302,Good
2026-05-13,7.82,SCB-302,Good
2026-05-14,7.94,SCB-302,Good
2026-05-15,7.82,SCB-302,Good
2026-05-16,7.86,SCB-302,Good
2026-05-17,7.81,SCB-302,Good
2026-05-18,7.68,SCB-302,Good
2026-05-19,7.86,SCB-302,Good
2026-05-20,8.04,SCB-302,Good
2026-05-21,7.86,SCB-302,Good
2026-05-22,7.66,SCB-302,Good
2026-05-23,7.63,SCB-302,Good
2026-05-24,7.54,SCB-302,Good
2026-05-25,7.37,SCB-302,Good
2026-05-26,7.21,SCB-302,Good
2026-05-27,7.25,SCB-302,Good
2026-05-28,7.57,SCB-302,Good
2026-05-29,7.51,SCB-302,Good
2026-05-30,7.53,SCB-302,Good
2026-05-31,7.44,SCB-302,Good
2026-06-01,7.4,SCB-302,Good
2026-06-02,7.45,SCB-302,Good
2026-06-03,7.34,SCB-302,Good
2026-06-04,7.36,SCB-302,Good
2026-06-05,7.47,SCB-302,Good
2026-06-06,7.24,SCB-302,Good
2026-06-07,7.22,SCB-302,Good
2026-06-08,7.48,SCB-302,Good
2026-06-09,7.59,SCB-302,Good
2026-06-10,7.95,SCB-302,Good
2026-06-11,8.0,SCB-302,Good
2026-06-12,7.75,SCB-302,Good
2026-06-13,7.54,SCB-302,Good
2026-06-14,7.78,SCB-302,Good
2026-06-15,7.86,SCB-302,Good
2026-06-16,7.73,SCB-302,Good
2026-06-17,7.72,SCB-302,Good
2026-06-18,7.62,SCB-302,Good
2026-06-19,7.41,SCB-302,Good
2026-06-20,7.31,SCB-302,Good
2026-06-21,7.28,SCB-302,Good
2026-06-22,7.12,SCB-302,Good
2026-06-23,6.97,SCB-302,Good
2026-06-24,6.82,SCB-302,Good
2026-06-25,6.73,SCB-302,Good
2026-06-26,6.86,SCB-302,Good
2026-06-27,6.8,SCB-302,Good
2026-06-28,6.69,SCB-302,Good
2026-06-29,6.57,SCB-302,Good
2026-06-30,6.54,SCB-302,Good
2026-01-01,12.34,SCB-303,Good
2026-01-02,11.76,SCB-303,Good
2026-01-03,11.27,SCB-303,Good
2026-01-04,12.52,SCB-303,Good
2026-01-05,11.94,SCB-303,Good
2026-01-06,12.1775,SCB-303,Interpolated
2026-01-07,12.415,SCB-303,Interpolated
2026-01-08,12.6525,SCB-303,Interpolated
2026-01-09,12.89,SCB-303,Good
2026-01-10,12.85,SCB-303,Good
2026-01-11,12.54,SCB-303,Good
2026-01-12,11.17,SCB-303,Good
2026-01-13,7.76,SCB-303,Good
2026-01-14,12.47,SCB-303,Good
2026-01-15,11.84,SCB-303,Good
2026-01-16,12.82,SCB-303,Good
2026-01-17,11.5,SCB-303,Good
2026-01-18,11.54,SCB-303,Good
2026-01-19,11.62,SCB-303,Good
2026-01-20,11.39,SCB-303,Good
2026-01-21,11.05,SCB-303,Good
2026-01-22,10.84,SCB-303,Good
2026-01-23,11.24,SCB-303,Good
2026-01-24,11.44,SCB-303,Good
2026-01-25,11.703999999999999,SCB-303,Interpolated
2026-01-26,11.968,SCB-303,Interpolated
2026-01-27,12.232,SCB-303,Interpolated
2026-01-28,,SCB-303,Offline
2026-01-29,12.76,SCB-303,Good
2026-01-30,11.87,SCB-303,Good
2026-01-31,12.14,SCB-303,Good
2026-02-01,11.63,SCB-303,Good
2026-02-02,9.91,SCB-303,Good
2026-02-03,11.58,SCB-303,Good
2026-02-04,11.16,SCB-303,Good
2026-02-05,11.12,SCB-303,Good
2026-02-06,11.26,SCB-303,Good
2026-02-07,12.28,SCB-303,Good
2026-02-08,12.17,SCB-303,Good
2026-02-09,11.53,SCB-303,Good
2026-02-10,12.05,SCB-303,Good
2026-02-11,12.13,SCB-303,Good
2026-02-12,12.16,SCB-303,Good
2026-02-13,12.39,SCB-303,Good
2026-02-14,12.0,SCB-303,Good
2026-02-15,11.77,SCB-303,Good
2026-02-16,11.28,SCB-303,Good
2026-02-17,11.2,SCB-303,Good
2026-02-18,11.89,SCB-303,Good
2026-02-19,12.1,SCB-303,Good
2026-02-20,12.24,SCB-303,Good
2026-02-21,12.37,SCB-303,Good
2026-02-22,11.89,SCB-303,Good
2026-02-23,11.89,SCB-303,Good
2026-02-24,11.79,SCB-303,Good
2026-02-25,11.76,SCB-303,Good
2026-02-26,11.23,SCB-303,Good
2026-02-27,11.54,SCB-303,Good
2026-02-28,11.79,SCB-303,Good
2026-03-01,11.84,SCB-303,Good
2026-03-02,11.39,SCB-303,Good
2026-03-03,10.75,SCB-303,Good
2026-03-04,10.13,SCB-303,Good
2026-03-05,10.35,SCB-303,Good
2026-03-06,10.59,SCB-303,Good
2026-03-07,10.78,SCB-303,Good
2026-03-08,10.94,SCB-303,Good
2026-03-09,10.98,SCB-303,Good
2026-03-10,10.92,SCB-303,Good
2026-03-11,10.71,SCB-303,Good
2026-03-12,10.62,SCB-303,Good
2026-03-13,10.76,SCB-303,Good
2026-03-14,10.81,SCB-303,Good
2026-03-15,10.8,SCB-303,Good
2026-03-16,10.86,SCB-303,Good
2026-03-17,10.83,SCB-303,Good
2026-03-18,10.81,SCB-303,Good
2026-03-19,10.79,SCB-303,Good
2026-03-20,10.8,SCB-303,Good
2026-03-21,10.79,SCB-303,Good
2026-03-22,10.78,SCB-303,Good
2026-03-23,10.78,SCB-303,Good
2026-03-24,10.77,SCB-303,Good
2026-03-25,10.817499999999999,SCB-303,Interpolated
2026-03-26,10.865,SCB-303,Interpolated
2026-03-27,10.912500000000001,SCB-303,Interpolated
2026-03-28,10.96,SCB-303,Good
2026-03-29,10.95,SCB-303,Good
2026-03-30,11.15,SCB-303,Good
2026-03-31,11.3,SCB-303,Good
2026-04-01,11.54,SCB-303,Good
2026-04-02,12.25,SCB-303,Good
2026-04-03,12.34,SCB-303,Good
2026-04-04,12.31,SCB-303,Good
2026-04-05,12.8,SCB-303,Good
2026-04-06,11.78,SCB-303,Good
2026-04-07,11.15,SCB-303,Good
2026-04-08,10.01,SCB-303,Good
2026-04-09,10.61,SCB-303,Good
2026-04-10,10.48,SCB-303,Good
2026-04-11,10.66,SCB-303,Good
2026-04-12,10.83,SCB-303,Good
2026-04-13,11.11,SCB-303,Good
2026-04-14,11.01,SCB-303,Good
2026-04-15,10.88,SCB-303,Good
2026-04-16,10.96,SCB-303,Good
2026-04-17,10.93,SCB-303,Good
2026-04-18,10.82,SCB-303,Good
2026-04-19,11.02,SCB-303,Good
2026-04-20,11.23,SCB-303,Good
2026-04-21,11.12,SCB-303,Good
2026-04-22,11.02,SCB-303,Good
2026-04-23,10.99,SCB-303,Good
2026-04-24,10.94,SCB-303,Good
2026-04-25,10.91,SCB-303,Good
2026-04-26,10.9,SCB-303,Good
2026-04-27,11.26,SCB-303,Good
2026-04-28,11.4,SCB-303,Good
2026-04-29,11.36,SCB-303,Good
2026-04-30,11.37,SCB-303,Good
2026-05-01,11.29,SCB-303,Good
2026-05-02,11.11,SCB-303,Good
2026-05-03,11.09,SCB-303,Good
2026-05-04,11.15,SCB-303,Good
2026-05-05,11.21,SCB-303,Good
2026-05-06,11.28,SCB-303,Good
2026-05-07,11.43,SCB-303,Good
2026-05-08,11.7,SCB-303,Good
2026-05-09,11.34,SCB-303,Good
2026-05-10,10.89,SCB-303,Good
2026-05-11,10.71,SCB-303,Good
2026-05-12,10.85,SCB-303,Good
2026-05-13,11.0,SCB-303,Good
2026-05-14,11.0,SCB-303,Good
2026-05-15,11.09,SCB-303,Good
2026-05-16,11.08,SCB-303,Good
2026-05-17,11.2,SCB-303,Good
2026-05-18,10.74,SCB-303,Good
2026-05-19,10.11,SCB-303,Good
2026-05-20,10.15,SCB-303,Good
2026-05-21,11.3,SCB-303,Good
2026-05-22,11.59,SCB-303,Good
2026-05-23,10.41,SCB-303,Good
2026-05-24,8.09,SCB-303,Good
2026-05-25,9.06,SCB-303,Good
2026-05-26,8.49,SCB-303,Good
2026-05-27,7.33,SCB-303,Good
2026-05-28,8.53,SCB-303,Good
2026-05-29,11.0,SCB-303,Good
2026-05-30,11.35,SCB-303,Good
2026-05-31,10.8,SCB-303,Good
2026-06-01,10.51,SCB-303,Good
2026-06-02,10.87,SCB-303,Good
2026-06-03,10.73,SCB-303,Good
2026-06-04,10.56,SCB-303,Good
2026-06-05,10.38,SCB-303,Good
2026-06-06,10.31,SCB-303,Good
2026-06-07,10.34,SCB-303,Good
2026-06-08,10.39,SCB-303,Good
2026-06-09,10.46,SCB-303,Good
2026-06-10,10.64,SCB-303,Good
2026-06-11,10.71,SCB-303,Good
2026-06-12,10.94,SCB-303,Good
2026-06-13,11.14,SCB-303,Good
2026-06-14,10.86,SCB-303,Good
2026-06-15,10.48,SCB-303,Good
2026-06-16,10.36,SCB-303,Good
2026-06-17,10.29,SCB-303,Good
2026-06-18,10.64,SCB-303,Good
2026-06-19,10.83,SCB-303,Good
2026-06-20,10.68,SCB-303,Good
2026-06-21,10.49,SCB-303,Good
2026-06-22,10.74,SCB-303,Good
2026-06-23,10.83,SCB-303,Good
2026-06-24,10.76,SCB-303,Good
2026-06-25,11.2,SCB-303,Good
2026-06-26,11.38,SCB-303,Good
2026-06-27,11.16,SCB-303,Good
2026-06-28,11.08,SCB-303,Good
2026-06-29,11.02,SCB-303,Good
2026-06-30,10.55,SCB-303,Good
2026-01-01,0.95,SCB-304,Good
2026-01-02,0.95,SCB-304,Good
2026-01-03,0.95,SCB-304,Good
2026-01-04,0.95,SCB-304,Good
2026-01-05,0.95,SCB-304,Good
2026-01-06,0.95,SCB-304,Interpolated
2026-01-07,0.95,SCB-304,Interpolated
2026-01-08,0.95,SCB-304,Interpolated
2026-01-09,0.95,SCB-304,Good
2026-01-10,0.95,SCB-304,Good
2026-01-11,0.95,SCB-304,Good
2026-01-12,5.23,SCB-304,Good
2026-01-13,9.5,SCB-304,Good
2026-01-14,9.5,SCB-304,Good
2026-01-15,9.5,SCB-304,Good
2026-01-16,9.5,SCB-304,Good
2026-01-17,9.5,SCB-304,Good
2026-01-18,9.5,SCB-304,Good
2026-01-19,9.5,SCB-304,Good
2026-01-20,9.5,SCB-304,Good
2026-01-21,9.5,SCB-304,Good
2026-01-22,9.5,SCB-304,Good
2026-01-23,9.5,SCB-304,Good
2026-01-24,9.5,SCB-304,Good
2026-01-25,9.5,SCB-304,Interpolated
2026-01-26,9.5,SCB-304,Interpolated
2026-01-27,9.5,SCB-304,Interpolated
2026-01-28,,SCB-304,Offline
2026-01-29,9.5,SCB-304,Good
2026-01-30,9.5,SCB-304,Good
2026-01-31,9.5,SCB-304,Good
2026-02-01,9.5,SCB-304,Good
2026-02-02,9.5,SCB-304,Good
2026-02-03,9.5,SCB-304,Good
2026-02-04,9.5,SCB-304,Good
2026-02-05,9.5,SCB-304,Good
2026-02-06,9.5,SCB-304,Good
2026-02-07,9.5,SCB-304,Good
2026-02-08,9.5,SCB-304,Good
2026-02-09,9.5,SCB-304,Good
2026-02-10,9.5,SCB-304,Good
2026-02-11,9.5,SCB-304,Good
2026-02-12,9.5,SCB-304,Good
2026-02-13,9.5,SCB-304,Good
2026-02-14,9.5,SCB-304,Good
2026-02-15,9.5,SCB-304,Good
2026-02-16,9.5,SCB-304,Good
2026-02-17,9.5,SCB-304,Good
2026-02-18,9.5,SCB-304,Good
2026-02-19,9.5,SCB-304,Good
2026-02-20,9.5,SCB-304,Good
2026-02-21,9.5,SCB-304,Good
2026-02-22,9.5,SCB-304,Good
2026-02-23,9.5,SCB-304,Good
2026-02-24,9.5,SCB-304,Good
2026-02-25,9.5,SCB-304,Good
2026-02-26,9.5,SCB-304,Good
2026-02-27,9.5,SCB-304,Good
2026-02-28,9.5,SCB-304,Good
2026-03-01,9.5,SCB-304,Good
2026-03-02,9.5,SCB-304,Good
2026-03-03,9.5,SCB-304,Good
2026-03-04,9.5,SCB-304,Good
2026-03-05,9.5,SCB-304,Good
2026-03-06,9.5,SCB-304,Good
2026-03-07,9.5,SCB-304,Good
2026-03-08,9.5,SCB-304,Good
2026-03-09,9.5,SCB-304,Good
2026-03-10,9.5,SCB-304,Good
2026-03-11,9.51,SCB-304,Good
2026-03-12,9.51,SCB-304,Good
2026-03-13,9.51,SCB-304,Good
2026-03-14,9.51,SCB-304,Good
2026-03-15,9.51,SCB-304,Good
2026-03-16,9.51,SCB-304,Good
2026-03-17,9.51,SCB-304,Good
2026-03-18,9.51,SCB-304,Good
2026-03-19,9.51,SCB-304,Good
2026-03-20,9.51,SCB-304,Good
2026-03-21,9.51,SCB-304,Good
2026-03-22,9.51,SCB-304,Good
2026-03-23,9.51,SCB-304,Good
2026-03-24,9.51,SCB-304,Good
2026-03-25,9.51,SCB-304,Interpolated
2026-03-26,9.51,SCB-304,Interpolated
2026-03-27,9.51,SCB-304,Interpolated
2026-03-28,9.51,SCB-304,Good
2026-03-29,9.51,SCB-304,Good
2026-03-30,9.51,SCB-304,Good
2026-03-31,9.51,SCB-304,Good
2026-04-01,9.51,SCB-304,Good
2026-04-02,9.51,SCB-304,Good
2026-04-03,9.51,SCB-304,Good
2026-04-04,9.51,SCB-304,Good
2026-04-05,9.51,SCB-304,Good
2026-04-06,9.51,SCB-304,Good
2026-04-07,9.51,SCB-304,Good
2026-04-08,9.51,SCB-304,Good
2026-04-09,9.51,SCB-304,Good
2026-04-10,9.51,SCB-304,Good
2026-04-11,9.51,SCB-304,Good
2026-04-12,9.51,SCB-304,Good
2026-04-13,9.51,SCB-304,Good
2026-04-14,9.51,SCB-304,Good
2026-04-15,9.51,SCB-304,Good
2026-04-16,9.51,SCB-304,Good
2026-04-17,9.51,SCB-304,Good
2026-04-18,9.51,SCB-304,Good
2026-04-19,9.51,SCB-304,Good
2026-04-20,9.51,SCB-304,Good
2026-04-21,9.51,SCB-304,Good
2026-04-22,9.51,SCB-304,Good
2026-04-23,9.51,SCB-304,Good
2026-04-24,9.51,SCB-304,Good
2026-04-25,9.51,SCB-304,Good
2026-04-26,9.51,SCB-304,Good
2026-04-27,9.51,SCB-304,Good
2026-04-28,9.51,SCB-304,Good
2026-04-29,9.51,SCB-304,Good
2026-04-30,9.51,SCB-304,Good
2026-05-01,9.51,SCB-304,Good
2026-05-02,9.51,SCB-304,Good
2026-05-03,9.51,SCB-304,Good
2026-05-04,9.51,SCB-304,Good
2026-05-05,9.51,SCB-304,Good
2026-05-06,9.51,SCB-304,Good
2026-05-07,9.51,SCB-304,Good
2026-05-08,9.51,SCB-304,Good
2026-05-09,9.51,SCB-304,Good
2026-05-10,9.51,SCB-304,Good
2026-05-11,9.51,SCB-304,Good
2026-05-12,9.51,SCB-304,Good
2026-05-13,9.51,SCB-304,Good
2026-05-14,9.51,SCB-304,Good
2026-05-15,9.51,SCB-304,Good
2026-05-16,9.51,SCB-304,Good
2026-05-17,9.51,SCB-304,Good
2026-05-18,9.51,SCB-304,Good
2026-05-19,9.51,SCB-304,Good
2026-05-20,9.51,SCB-304,Good
2026-05-21,9.51,SCB-304,Good
2026-05-22,9.51,SCB-304,Good
2026-05-23,9.51,SCB-304,Good
2026-05-24,9.51,SCB-304,Good
2026-05-25,9.51,SCB-304,Good
2026-05-26,9.51,SCB-304,Good
2026-05-27,9.51,SCB-304,Good
2026-05-28,9.51,SCB-304,Good
2026-05-29,9.51,SCB-304,Good
2026-05-30,9.51,SCB-304,Good
2026-05-31,9.51,SCB-304,Good
2026-06-01,9.51,SCB-304,Good
2026-06-02,9.51,SCB-304,Good
2026-06-03,9.51,SCB-304,Good
2026-06-04,9.51,SCB-304,Good
2026-06-05,9.51,SCB-304,Good
2026-06-06,9.51,SCB-304,Good
2026-06-07,9.51,SCB-304,Good
2026-06-08,9.51,SCB-304,Good
2026-06-09,9.51,SCB-304,Good
2026-06-10,9.51,SCB-304,Good
2026-06-11,9.51,SCB-304,Good
2026-06-12,9.51,SCB-304,Good
2026-06-13,9.51,SCB-304,Good
2026-06-14,9.51,SCB-304,Good
2026-06-15,9.51,SCB-304,Good
2026-06-16,9.51,SCB-304,Good
2026-06-17,9.51,SCB-304,Good
2026-06-18,9.51,SCB-304,Good
2026-06-19,9.51,SCB-304,Good
2026-06-20,9.51,SCB-304,Good
2026-06-21,9.51,SCB-304,Good
2026-06-22,9.51,SCB-304,Good
2026-06-23,9.51,SCB-304,Good
2026-06-24,9.51,SCB-304,Good
2026-06-25,9.51,SCB-304,Good
2026-06-26,9.51,SCB-304,Good
2026-06-27,9.51,SCB-304,Good
2026-06-28,9.51,SCB-304,Good
2026-06-29,9.51,SCB-304,Good
2026-06-30,9.51,SCB-304,Good
2026-01-01,1.5,SCB-501,Good
2026-01-02,1.53,SCB-501,Good
2026-01-03,1.67,SCB-501,Interpolated
2026-01-04,1.81,SCB-501,Interpolated
2026-01-05,1.9500000000000002,SCB-501,Interpolated
2026-01-06,,SCB-501,Offline
2026-01-07,,SCB-501,Offline
2026-01-08,,SCB-501,Offline
2026-01-09,,SCB-501,Offline
2026-01-10,,SCB-501,Offline
2026-01-11,,SCB-501,Offline
2026-01-12,2.93,SCB-501,Good
2026-01-13,7.3,SCB-501,Good
2026-01-14,7.3,SCB-501,Good
2026-01-15,7.3,SCB-501,Good
2026-01-16,7.3,SCB-501,Good
2026-01-17,7.3,SCB-501,Good
2026-01-18,7.3,SCB-501,Good
2026-01-19,7.3,SCB-501,Good
2026-01-20,7.3,SCB-501,Good
2026-01-21,7.3,SCB-501,Good
2026-01-22,7.3,SCB-501,Good
2026-01-23,7.3,SCB-501,Good
2026-01-24,7.3,SCB-501,Good
2026-01-25,7.3,SCB-501,Interpolated
2026-01-26,7.3,SCB-501,Interpolated
2026-01-27,7.3,SCB-501,Interpolated
2026-01-28,,SCB-501,Offline
2026-01-29,7.3,SCB-501,Good
2026-01-30,7.3,SCB-501,Good
2026-01-31,7.3,SCB-501,Good
2026-02-01,7.3,SCB-501,Good
2026-02-02,7.3,SCB-501,Good
2026-02-03,7.3,SCB-501,Good
2026-02-04,7.3,SCB-501,Good
2026-02-05,7.3,SCB-501,Good
2026-02-06,7.3,SCB-501,Good
2026-02-07,7.3,SCB-501,Good
2026-02-08,7.3,SCB-501,Good
2026-02-09,7.3,SCB-501,Good
2026-02-10,7.3,SCB-501,Good
2026-02-11,7.3,SCB-501,Good
2026-02-12,7.3,SCB-501,Good
2026-02-13,7.3,SCB-501,Good
2026-02-14,7.3,SCB-501,Good
2026-02-15,7.3,SCB-501,Good
2026-02-16,7.3,SCB-501,Good
2026-02-17,7.3,SCB-501,Good
2026-02-18,7.3,SCB-501,Good
2026-02-19,7.3,SCB-501,Good
2026-02-20,7.3,SCB-501,Good
2026-02-21,8.234285714285715,SCB-501,Interpolated
2026-02-22,9.168571428571429,SCB-501,Interpolated
2026-02-23,10.102857142857143,SCB-501,Interpolated
2026-02-24,,SCB-501,Offline
2026-02-25,,SCB-501,Offline
2026-02-26,,SCB-501,Offline
2026-02-27,13.84,SCB-501,Good
2026-02-28,13.46,SCB-501,Good
2026-03-01,10.5,SCB-501,Good
2026-03-02,13.63,SCB-501,Good
2026-03-03,7.06,SCB-501,Good
2026-03-04,13.57,SCB-501,Good
2026-03-05,12.18,SCB-501,Good
2026-03-06,8.82,SCB-501,Good
2026-03-07,10.98,SCB-501,Good
2026-03-08,13.05,SCB-501,Good
2026-03-09,10.71,SCB-501,Good
2026-03-10,11.08,SCB-501,Good
2026-03-11,12.04,SCB-501,Good
2026-03-12,12.74,SCB-501,Good
2026-03-13,12.59,SCB-501,Good
2026-03-14,9.67,SCB-501,Good
2026-03-15,6.43,SCB-501,Good
2026-03-16,13.34,SCB-501,Good
2026-03-17,13.25,SCB-501,Good
2026-03-18,13.04,SCB-501,Good
2026-03-19,10.28,SCB-501,Good
2026-03-20,13.16,SCB-501,Good
2026-03-21,13.1,SCB-501,Good
2026-03-22,12.99,SCB-501,Good
2026-03-23,9.7,SCB-501,Good
2026-03-24,3.37,SCB-501,Good
2026-03-25,5.865,SCB-501,Interpolated
2026-03-26,8.36,SCB-501,Interpolated
2026-03-27,10.855,SCB-501,Interpolated
2026-03-28,13.35,SCB-501,Good
2026-03-29,13.3,SCB-501,Good
2026-03-30,13.28,SCB-501,Good
2026-03-31,13.25,SCB-501,Good
2026-04-01,13.2,SCB-501,Good
2026-04-02,13.2,SCB-501,Good
2026-04-03,13.2,SCB-501,Good
2026-04-04,13.2,SCB-501,Good
2026-04-05,13.2,SCB-501,Good
2026-04-06,13.2,SCB-501,Good
2026-04-07,13.2,SCB-501,Good
2026-04-08,13.2,SCB-501,Good
2026-04-09,13.2,SCB-501,Good
2026-04-10,13.17,SCB-501,Good
2026-04-11,13.1,SCB-501,Good
2026-04-12,13.1,SCB-501,Interpolated
2026-04-13,13.1,SCB-501,Good
2026-04-14,13.2,SCB-501,Good
2026-04-15,13.2,SCB-501,Good
2026-04-16,13.2,SCB-501,Good
2026-04-17,13.2,SCB-501,Good
2026-04-18,13.14,SCB-501,Good
2026-04-19,13.18,SCB-501,Good
2026-04-20,13.2,SCB-501,Good
2026-04-21,13.2,SCB-501,Good
2026-04-22,13.2,SCB-501,Good
2026-04-23,13.2,SCB-501,Good
2026-04-24,13.25,SCB-501,Good
2026-04-25,13.3,SCB-501,Good
2026-04-26,13.2,SCB-501,Good
2026-04-27,13.2,SCB-501,Good
2026-04-28,12.89,SCB-501,Good
2026-04-29,12.78,SCB-501,Good
2026-04-30,12.16,SCB-501,Good
2026-05-01,11.43,SCB-501,Good
2026-05-02,12.45,SCB-501,Good
2026-05-03,12.49,SCB-501,Good
2026-05-04,11.38,SCB-501,Good
2026-05-05,7.43,SCB-501,Good
2026-05-06,6.75,SCB-501,Good
2026-05-07,10.45,SCB-501,Good
2026-05-08,10.38,SCB-501,Good
2026-05-09,12.97,SCB-501,Good
2026-05-10,12.78,SCB-501,Good
2026-05-11,12.68,SCB-501,Good
2026-05-12,10.14,SCB-501,Good
2026-05-13,7.62,SCB-501,Good
2026-05-14,12.44,SCB-501,Good
2026-05-15,12.14,SCB-501,Good
2026-05-16,11.7,SCB-501,Good
2026-05-17,12.95,SCB-501,Good
2026-05-18,12.59,SCB-501,Good
2026-05-19,11.79,SCB-501,Good
2026-05-20,11.7,SCB-501,Good
2026-05-21,11.7,SCB-501,Good
2026-05-22,11.7,SCB-501,Good
